Geography,Geographic Area Name,County,State,Population,Median Income,Median Income Rank,Mean Income,Mean Income Rank,Weighted Education Score,Weighted Education Rank
0500000US45015,"Berkeley County, South Carolina",Berkeley County,South Carolina,176891,77874,476,97057,558,2.850998638,823
0500000US45017,"Calhoun County, South Carolina",Calhoun County,South Carolina,11496,55550,2112,72720,2145,2.631263048,1847
0500000US45019,"Charleston County, South Carolina",Charleston County,South Carolina,330304,78795,449,119687,187,3.266512062,102
0500000US45021,"Cherokee County, South Carolina",Cherokee County,South Carolina,43468,47011,2728,65759,2643,2.546885065,2258
0500000US45023,"Chester County, South Carolina",Chester County,South Carolina,24976,50022,2539,64095,2727,2.454356182,2684
0500000US45025,"Chesterfield County, South Carolina",Chesterfield County,South Carolina,33935,46326,2773,64325,2718,2.387711802,2916
0500000US45027,"Clarendon County, South Carolina",Clarendon County,South Carolina,25280,48677,2625,65427,2662,2.450672468,2694
0500000US45029,"Colleton County, South Carolina",Colleton County,South Carolina,29927,46795,2742,64470,2709,2.498713536,2488
0500000US45031,"Darlington County, South Carolina",Darlington County,South Carolina,49049,44317,2870,69693,2398,2.587738792,2076
0500000US45033,"Dillon County, South Carolina",Dillon County,South Carolina,21135,42454,2938,56391,3023,2.310669506,3079
0500000US45035,"Dorchester County, South Carolina",Dorchester County,South Carolina,123052,73686,630,95551,600,2.883220102,713
0500000US45037,"Edgefield County, South Carolina",Edgefield County,South Carolina,21591,60033,1647,79001,1625,2.554397666,2216
0500000US45039,"Fairfield County, South Carolina",Fairfield County,South Carolina,17030,44521,2863,68680,2458,2.489665297,2532
0500000US45041,"Florence County, South Carolina",Florence County,South Carolina,104827,56088,2053,76763,1803,2.703721369,1478
0500000US45043,"Georgetown County, South Carolina",Georgetown County,South Carolina,52492,59782,1676,88858,915,2.923226396,595
0500000US45045,"Greenville County, South Carolina",Greenville County,South Carolina,407661,71328,743,99692,469,3.04574389,318
0500000US45047,"Greenwood County, South Carolina",Greenwood County,South Carolina,53810,47553,2689,71476,2254,2.729474075,1347
0500000US45049,"Hampton County, South Carolina",Hampton County,South Carolina,15020,40157,3013,55601,3040,2.303728362,3098
0500000US45051,"Horry County, South Carolina",Horry County,South Carolina,294919,59880,1667,80054,1534,2.813365704,963
0500000US45053,"Jasper County, South Carolina",Jasper County,South Carolina,23838,60452,1615,75441,1917,2.68785133,1559
0500000US45055,"Kershaw County, South Carolina",Kershaw County,South Carolina,50652,61343,1526,76744,1807,2.685520809,1565
0500000US45057,"Lancaster County, South Carolina",Lancaster County,South Carolina,76731,72186,698,97132,555,2.874861529,741
0500000US45059,"Laurens County, South Carolina",Laurens County,South Carolina,52754,52077,2398,69159,2428,2.517951245,2401
0500000US45061,"Lee County, South Carolina",Lee County,South Carolina,13423,39099,3033,51559,3097,2.399091112,2881
0500000US45063,"Lexington County, South Carolina",Lexington County,South Carolina,228255,71280,749,91269,787,2.94998138,518
0500000US45065,"McCormick County, South Carolina",McCormick County,South Carolina,8574,55569,2107,72282,2190,2.624679263,1889
0500000US45067,"Marion County, South Carolina",Marion County,South Carolina,22627,35972,3089,51542,3098,2.365404163,2981
0500000US45069,"Marlboro County, South Carolina",Marlboro County,South Carolina,21298,34275,3111,49740,3117,2.213306414,3178
0500000US45071,"Newberry County, South Carolina",Newberry County,South Carolina,29804,56706,2000,76846,1793,2.674976513,1608
0500000US45073,"Oconee County, South Carolina",Oconee County,South Carolina,63469,56710,1998,82716,1311,2.797696513,1026
0500000US45075,"Orangeburg County, South Carolina",Orangeburg County,South Carolina,66006,41020,2990,56740,3015,2.608550738,1968
0500000US45077,"Pickens County, South Carolina",Pickens County,South Carolina,106792,57628,1903,80800,1479,2.820248708,936
0500000US45079,"Richland County, South Carolina",Richland County,South Carolina,326856,59850,1670,86621,1032,3.097379274,251
0500000US45081,"Saluda County, South Carolina",Saluda County,South Carolina,14842,51041,2472,68901,2444,2.518191618,2398
0500000US45083,"Spartanburg County, South Carolina",Spartanburg County,South Carolina,253913,61955,1471,81483,1409,2.760910233,1198
0500000US45085,"Sumter County, South Carolina",Sumter County,South Carolina,80166,53970,2240,70528,2333,2.729897962,1344
0500000US45087,"Union County, South Carolina",Union County,South Carolina,21457,42305,2942,59118,2936,2.398471361,2883
0500000US45089,"Williamsburg County, South Carolina",Williamsburg County,South Carolina,24844,40848,2993,54311,3063,2.439945258,2735
0500000US45091,"York County, South Carolina",York County,South Carolina,215621,80158,396,105610,343,3.043692405,323
0500000US46003,"Aurora County, South Dakota",Aurora County,South Dakota,1930,71490,731,96992,563,2.653367876,1721
0500000US46005,"Beadle County, South Dakota",Beadle County,South Dakota,13870,63813,1310,81214,1437,2.662436914,1678
0500000US46007,"Bennett County, South Dakota",Bennett County,South Dakota,2129,44821,2848,66336,2605,2.518553311,2396
0500000US46009,"Bon Homme County, South Dakota",Bon Homme County,South Dakota,5745,57554,1916,76866,1790,2.625239339,1884
0500000US46011,"Brookings County, South Dakota",Brookings County,South Dakota,27521,64438,1253,83191,1275,3.143999128,194
0500000US46013,"Brown County, South Dakota",Brown County,South Dakota,29384,70379,807,87751,970,2.920569017,603
0500000US46015,"Brule County, South Dakota",Brule County,South Dakota,3964,64821,1225,84452,1175,2.625882947,1879
0500000US46017,"Buffalo County, South Dakota",Buffalo County,South Dakota,1152,42917,2922,46912,3134,2.271701389,3133
0500000US46019,"Butte County, South Dakota",Butte County,South Dakota,7945,58106,1859,85481,1101,2.604279421,1998
0500000US46021,"Campbell County, South Dakota",Campbell County,South Dakota,1188,66932,1046,93912,663,2.737373737,1303
0500000US46023,"Charles Mix County, South Dakota",Charles Mix County,South Dakota,6439,60729,1588,76768,1802,2.668426774,1646
0500000US46025,"Clark County, South Dakota",Clark County,South Dakota,2746,59340,1732,92044,750,2.58412236,2088
0500000US46027,"Clay County, South Dakota",Clay County,South Dakota,12372,55963,2068,78261,1686,3.040494665,327
0500000US46029,"Codington County, South Dakota",Codington County,South Dakota,21740,65747,1154,82684,1316,2.686108556,1564
0500000US46031,"Corson County, South Dakota",Corson County,South Dakota,2484,48125,2653,64048,2728,2.468599034,2627
0500000US46033,"Custer County, South Dakota",Custer County,South Dakota,7353,75943,542,97012,561,2.936760506,562
0500000US46035,"Davison County, South Dakota",Davison County,South Dakota,15288,55606,2102,76883,1787,2.705913134,1467
0500000US46037,"Day County, South Dakota",Day County,South Dakota,4255,57558,1914,78591,1660,2.730904818,1339
0500000US46039,"Deuel County, South Dakota",Deuel County,South Dakota,3242,76997,508,85841,1078,2.761875386,1196
0500000US46041,"Dewey County, South Dakota",Dewey County,South Dakota,3281,55077,2155,66150,2619,2.472721731,2605
0500000US46043,"Douglas County, South Dakota",Douglas County,South Dakota,2083,75048,578,94978,620,2.65818531,1697
0500000US46045,"Edmunds County, South Dakota",Edmunds County,South Dakota,3087,76806,517,102116,416,2.826692582,915
0500000US46047,"Fall River County, South Dakota",Fall River County,South Dakota,5897,54886,2170,69946,2380,2.7134136,1424
0500000US46049,"Faulk County, South Dakota",Faulk County,South Dakota,1596,56734,1997,78630,1653,2.791353383,1060
0500000US46051,"Grant County, South Dakota",Grant County,South Dakota,5892,70851,769,92894,707,2.696877122,1518
0500000US46053,"Gregory County, South Dakota",Gregory County,South Dakota,3036,48272,2644,70645,2324,2.639328063,1801
0500000US46055,"Haakon County, South Dakota",Haakon County,South Dakota,1358,53109,2307,75758,1896,2.593519882,2047
0500000US46057,"Hamlin County, South Dakota",Hamlin County,South Dakota,4170,76995,509,88657,924,2.662589928,1676
0500000US46059,"Hand County, South Dakota",Hand County,South Dakota,2382,72857,672,90889,803,2.878673384,729
0500000US46061,"Hanson County, South Dakota",Hanson County,South Dakota,2387,86827,252,94654,641,2.757855048,1208
0500000US46063,"Harding County, South Dakota",Harding County,South Dakota,933,71484,732,105058,350,2.832797428,891
0500000US46065,"Hughes County, South Dakota",Hughes County,South Dakota,13436,83750,304,89752,844,3.047707651,315
0500000US46067,"Hutchinson County, South Dakota",Hutchinson County,South Dakota,5478,69139,892,87737,971,2.803212851,1014
0500000US46069,"Hyde County, South Dakota",Hyde County,South Dakota,1036,69712,863,83831,1220,2.732625483,1329
0500000US46071,"Jackson County, South Dakota",Jackson County,South Dakota,1910,26078,3154,45670,3141,2.534031414,2324
0500000US46073,"Jerauld County, South Dakota",Jerauld County,South Dakota,1453,66607,1079,103242,391,2.592567103,2051
0500000US46075,"Jones County, South Dakota",Jones County,South Dakota,706,61250,1542,79336,1595,2.957507082,503
0500000US46077,"Kingsbury County, South Dakota",Kingsbury County,South Dakota,3891,65964,1142,87571,989,2.689539964,1549
0500000US46079,"Lake County, South Dakota",Lake County,South Dakota,8967,74884,585,105315,347,2.991078399,434
0500000US46081,"Lawrence County, South Dakota",Lawrence County,South Dakota,21645,62977,1376,87697,977,3.034419034,340
0500000US46083,"Lincoln County, South Dakota",Lincoln County,South Dakota,47946,92317,189,119547,188,3.170775456,169
0500000US46085,"Lyman County, South Dakota",Lyman County,South Dakota,2659,60284,1628,74735,1979,2.638209853,1808
0500000US46087,"McCook County, South Dakota",McCook County,South Dakota,4118,74873,586,89299,876,2.843370568,854
0500000US46089,"McPherson County, South Dakota",McPherson County,South Dakota,1798,58529,1803,90954,800,2.481646274,2566
0500000US46091,"Marshall County, South Dakota",Marshall County,South Dakota,3341,74018,616,104071,371,2.701885663,1483
0500000US46093,"Meade County, South Dakota",Meade County,South Dakota,23424,70256,822,84062,1204,2.885587432,707
0500000US46095,"Mellette County, South Dakota",Mellette County,South Dakota,1408,41397,2977,51327,3101,2.333806818,3046
0500000US46097,"Miner County, South Dakota",Miner County,South Dakota,1816,62037,1464,76169,1855,2.51376652,2420
0500000US46099,"Minnehaha County, South Dakota",Minnehaha County,South Dakota,147698,73110,658,95106,613,2.996851684,416
0500000US46101,"Moody County, South Dakota",Moody County,South Dakota,4682,71469,736,90537,813,2.886159761,705
0500000US46102,"Oglala Lakota County, South Dakota",Oglala Lakota County,South Dakota,8648,32279,3128,47919,3132,2.192298797,3187
0500000US46103,"Pennington County, South Dakota",Pennington County,South Dakota,85763,67823,990,92323,736,2.980271213,449
0500000US46105,"Perkins County, South Dakota",Perkins County,South Dakota,2319,64410,1256,92552,724,2.718413109,1395
0500000US46107,"Potter County, South Dakota",Potter County,South Dakota,2001,71786,715,84176,1194,2.775112444,1138
0500000US46109,"Roberts County, South Dakota",Roberts County,South Dakota,7297,59022,1758,74895,1969,2.626284775,1877
0500000US46111,"Sanborn County, South Dakota",Sanborn County,South Dakota,1729,65806,1150,85580,1094,2.688837478,1555
0500000US46115,"Spink County, South Dakota",Spink County,South Dakota,4879,65795,1151,90232,826,2.74748924,1252
0500000US46117,"Stanley County, South Dakota",Stanley County,South Dakota,2319,82298,343,106276,330,2.837429927,874
0500000US46119,"Sully County, South Dakota",Sully County,South Dakota,1093,66875,1052,94785,636,2.807868253,991
0500000US46121,"Todd County, South Dakota",Todd County,South Dakota,5667,33792,3117,44378,3146,2.371448738,2965
0500000US46123,"Tripp County, South Dakota",Tripp County,South Dakota,4328,56758,1996,71707,2236,2.542051756,2284
0500000US46125,"Turner County, South Dakota",Turner County,South Dakota,6533,72312,695,89041,899,2.803306291,1013
0500000US46127,"Union County, South Dakota",Union County,South Dakota,12644,82036,354,113111,254,3.04515976,320
0500000US46129,"Walworth County, South Dakota",Walworth County,South Dakota,4113,57697,1895,80047,1535,2.815949429,954
0500000US46135,"Yankton County, South Dakota",Yankton County,South Dakota,18353,68847,913,88162,952,2.843840244,853
0500000US46137,"Ziebach County, South Dakota",Ziebach County,South Dakota,1783,46023,2790,78898,1633,2.452607964,2690
0500000US47001,"Anderson County, Tennessee",Anderson County,Tennessee,60924,60633,1598,79591,1567,2.794514477,1038
0500000US47003,"Bedford County, Tennessee",Bedford County,Tennessee,37864,59955,1656,76520,1824,2.477683288,2582
0500000US47005,"Benton County, Tennessee",Benton County,Tennessee,12821,47737,2679,62079,2819,2.370953904,2968
0500000US47007,"Bledsoe County, Tennessee",Bledsoe County,Tennessee,12388,51783,2422,65017,2682,2.234581853,3164
0500000US47009,"Blount County, Tennessee",Blount County,Tennessee,108963,70935,765,89542,860,2.769013335,1160
0500000US47011,"Bradley County, Tennessee",Bradley County,Tennessee,85283,60692,1591,79443,1584,2.753420963,1230
0500000US47013,"Campbell County, Tennessee",Campbell County,Tennessee,31306,48258,2646,63315,2764,2.374656615,2959
0500000US47015,"Cannon County, Tennessee",Cannon County,Tennessee,11382,57651,1900,71694,2237,2.521173783,2383
0500000US47017,"Carroll County, Tennessee",Carroll County,Tennessee,22208,49700,2563,67574,2539,2.604286744,1997
0500000US47019,"Carter County, Tennessee",Carter County,Tennessee,46158,47994,2662,62879,2781,2.663156983,1673
0500000US47021,"Cheatham County, Tennessee",Cheatham County,Tennessee,32355,77014,507,92149,745,2.669541029,1642
0500000US47023,"Chester County, Tennessee",Chester County,Tennessee,13641,57471,1928,65443,2661,2.564108203,2181
0500000US47025,"Claiborne County, Tennessee",Claiborne County,Tennessee,26031,42406,2939,59276,2926,2.535784257,2313
0500000US47027,"Clay County, Tennessee",Clay County,Tennessee,6055,39572,3026,55909,3034,2.3671346,2975
0500000US47029,"Cocke County, Tennessee",Cocke County,Tennessee,28810,45110,2830,59679,2905,2.339465463,3039
0500000US47031,"Coffee County, Tennessee",Coffee County,Tennessee,44118,57424,1931,72491,2163,2.650868126,1730
0500000US47033,"Crockett County, Tennessee",Crockett County,Tennessee,10661,59136,1747,75827,1888,2.47209455,2608
0500000US47035,"Cumberland County, Tennessee",Cumberland County,Tennessee,51154,56002,2064,69901,2385,2.606169606,1987
0500000US47037,"Davidson County, Tennessee",Davidson County,Tennessee,565311,71863,711,105799,335,3.173778681,168
0500000US47039,"Decatur County, Tennessee",Decatur County,Tennessee,9163,48466,2632,68881,2446,2.434901233,2758
0500000US47041,"DeKalb County, Tennessee",DeKalb County,Tennessee,15839,46907,2734,65911,2632,2.494791338,2504
0500000US47043,"Dickson County, Tennessee",Dickson County,Tennessee,42193,68492,937,86922,1014,2.603204323,2004
0500000US47045,"Dyer County, Tennessee",Dyer County,Tennessee,28108,53150,2305,92632,720,2.648676533,1745
0500000US47047,"Fayette County, Tennessee",Fayette County,Tennessee,34476,81074,376,101659,426,2.77944077,1118
0500000US47049,"Fentress County, Tennessee",Fentress County,Tennessee,14827,47884,2672,56432,3019,2.424698186,2793
0500000US47051,"Franklin County, Tennessee",Franklin County,Tennessee,34492,57933,1877,77091,1766,2.663864084,1670
0500000US47053,"Gibson County, Tennessee",Gibson County,Tennessee,38266,55455,2120,69347,2416,2.567657973,2161
0500000US47055,"Giles County, Tennessee",Giles County,Tennessee,24129,56877,1985,78627,1654,2.574329645,2134
0500000US47057,"Grainger County, Tennessee",Grainger County,Tennessee,19022,47098,2718,64393,2714,2.398065398,2884
0500000US47059,"Greene County, Tennessee",Greene County,Tennessee,56985,51975,2403,68249,2491,2.528384663,2350
0500000US47061,"Grundy County, Tennessee",Grundy County,Tennessee,10656,47948,2666,64023,2729,2.343186937,3033
0500000US47063,"Hamblen County, Tennessee",Hamblen County,Tennessee,49575,49656,2567,68152,2494,2.55308119,2223
0500000US47065,"Hamilton County, Tennessee",Hamilton County,Tennessee,290926,69069,897,98703,500,3.016189684,372
0500000US47067,"Hancock County, Tennessee",Hancock County,Tennessee,5310,31809,3133,54601,3060,2.309039548,3084
0500000US47069,"Hardeman County, Tennessee",Hardeman County,Tennessee,20666,43566,2895,58636,2957,2.328704152,3051
0500000US47071,"Hardin County, Tennessee",Hardin County,Tennessee,21449,46902,2735,61894,2832,2.456058558,2674
0500000US47073,"Hawkins County, Tennessee",Hawkins County,Tennessee,46094,53647,2270,69193,2427,2.516900247,2406
0500000US47075,"Haywood County, Tennessee",Haywood County,Tennessee,13885,44890,2843,61642,2839,2.348721642,3018
0500000US47077,"Henderson County, Tennessee",Henderson County,Tennessee,21470,51576,2434,64570,2701,2.433861202,2765
0500000US47079,"Henry County, Tennessee",Henry County,Tennessee,25770,48025,2660,65627,2653,2.533294529,2328
0500000US47081,"Hickman County, Tennessee",Hickman County,Tennessee,19835,54669,2189,73975,2044,2.388253088,2915
0500000US47083,"Houston County, Tennessee",Houston County,Tennessee,6464,51544,2440,63800,2734,2.355971535,3006
0500000US47085,"Humphreys County, Tennessee",Humphreys County,Tennessee,14812,54185,2222,73417,2086,2.498514718,2491
0500000US47087,"Jackson County, Tennessee",Jackson County,Tennessee,9643,42357,2940,59307,2923,2.327802551,3052
0500000US47089,"Jefferson County, Tennessee",Jefferson County,Tennessee,44519,60393,1617,81062,1454,2.668546014,1645
0500000US47091,"Johnson County, Tennessee",Johnson County,Tennessee,15007,47571,2688,65146,2673,2.428733258,2779
0500000US47093,"Knox County, Tennessee",Knox County,Tennessee,381427,68580,929,95220,608,3.074619783,285
0500000US47095,"Lake County, Tennessee",Lake County,Tennessee,5911,32064,3129,53918,3073,2.194721705,3186
0500000US47097,"Lauderdale County, Tennessee",Lauderdale County,Tennessee,19547,46702,2750,61805,2833,2.299074027,3106
0500000US47099,"Lawrence County, Tennessee",Lawrence County,Tennessee,33344,51038,2475,68335,2486,2.490013196,2530
0500000US47101,"Lewis County, Tennessee",Lewis County,Tennessee,9864,44613,2858,62863,2783,2.348134631,3020
0500000US47103,"Lincoln County, Tennessee",Lincoln County,Tennessee,27524,61374,1521,77234,1759,2.576878361,2123
0500000US47105,"Loudon County, Tennessee",Loudon County,Tennessee,44899,75008,580,96654,574,2.805741776,1006
0500000US47107,"McMinn County, Tennessee",McMinn County,Tennessee,42257,57982,1870,75745,1897,2.555647585,2213
0500000US47109,"McNairy County, Tennessee",McNairy County,Tennessee,20293,46920,2733,63615,2751,2.410584931,2845
0500000US47111,"Macon County, Tennessee",Macon County,Tennessee,19140,51215,2455,66681,2591,2.218181818,3176
0500000US47113,"Madison County, Tennessee",Madison County,Tennessee,76732,55280,2133,76310,1843,2.786164833,1086
0500000US47115,"Marion County, Tennessee",Marion County,Tennessee,22868,58139,1853,72133,2206,2.425704041,2791
0500000US47117,"Marshall County, Tennessee",Marshall County,Tennessee,26563,65325,1184,81903,1371,2.625230584,1885
0500000US47119,"Maury County, Tennessee",Maury County,Tennessee,78555,71500,730,89976,837,2.805066514,1008
0500000US47121,"Meigs County, Tennessee",Meigs County,Tennessee,10245,59434,1716,67011,2577,2.361639824,2995
0500000US47123,"Monroe County, Tennessee",Monroe County,Tennessee,36828,52123,2395,66201,2615,2.485038558,2557
0500000US47125,"Montgomery County, Tennessee",Montgomery County,Tennessee,162918,67890,985,83123,1282,2.947304779,523
0500000US47127,"Moore County, Tennessee",Moore County,Tennessee,5286,69250,889,86601,1034,2.581536133,2101
0500000US47129,"Morgan County, Tennessee",Morgan County,Tennessee,17069,51971,2404,73910,2050,2.336457906,3043
0500000US47131,"Obion County, Tennessee",Obion County,Tennessee,23971,50638,2510,68079,2504,2.466230028,2635
0500000US47133,"Overton County, Tennessee",Overton County,Tennessee,17822,46580,2758,72062,2211,2.357591741,2999
0500000US47135,"Perry County, Tennessee",Perry County,Tennessee,6550,55978,2066,82094,1358,2.239847328,3160
0500000US47137,"Pickett County, Tennessee",Pickett County,Tennessee,4142,44317,2871,57684,2988,2.470304201,2616
0500000US47139,"Polk County, Tennessee",Polk County,Tennessee,14179,53775,2253,73916,2048,2.481909867,2564
0500000US47141,"Putnam County, Tennessee",Putnam County,Tennessee,63643,54371,2209,72137,2205,2.7997266,1020
0500000US47143,"Rhea County, Tennessee",Rhea County,Tennessee,25772,55568,2108,70017,2375,2.463215893,2645
0500000US47145,"Roane County, Tennessee",Roane County,Tennessee,43733,66460,1089,87984,959,2.712002378,1433
0500000US47147,"Robertson County, Tennessee",Robertson County,Tennessee,55956,74440,605,92227,743,2.613446279,1938
0500000US47149,"Rutherford County, Tennessee",Rutherford County,Tennessee,259898,78291,460,95579,596,2.943739467,537
0500000US47151,"Scott County, Tennessee",Scott County,Tennessee,16707,39744,3022,54308,3064,2.299874304,3105
0500000US47153,"Sequatchie County, Tennessee",Sequatchie County,Tennessee,12869,53038,2316,67774,2524,2.488227524,2542
0500000US47155,"Sevier County, Tennessee",Sevier County,Tennessee,78330,60103,1639,80070,1533,2.63666539,1816
0500000US47157,"Shelby County, Tennessee",Shelby County,Tennessee,695174,59621,1699,90500,818,2.929493911,583
0500000US47159,"Smith County, Tennessee",Smith County,Tennessee,15548,57677,1896,80955,1463,2.498199125,2492
0500000US47161,"Stewart County, Tennessee",Stewart County,Tennessee,10706,57257,1948,70516,2336,2.522884364,2377
0500000US47163,"Sullivan County, Tennessee",Sullivan County,Tennessee,128421,54357,2210,77959,1703,2.783835977,1097
0500000US47165,"Sumner County, Tennessee",Sumner County,Tennessee,151184,81883,362,104078,370,2.908257488,642
0500000US47167,"Tipton County, Tennessee",Tipton County,Tennessee,46436,70674,781,85338,1112,2.66151262,1685
0500000US47169,"Trousdale County, Tennessee",Trousdale County,Tennessee,9683,62018,1465,71397,2264,2.337085614,3041
0500000US47171,"Unicoi County, Tennessee",Unicoi County,Tennessee,14591,49855,2552,64470,2710,2.600849839,2017
0500000US47173,"Union County, Tennessee",Union County,Tennessee,15595,57094,1967,72397,2176,2.356268035,3004
0500000US47175,"Van Buren County, Tennessee",Van Buren County,Tennessee,4977,44730,2854,60231,2884,2.278882861,3122
0500000US47177,"Warren County, Tennessee",Warren County,Tennessee,31519,52948,2324,68082,2501,2.364129573,2986
0500000US47179,"Washington County, Tennessee",Washington County,Tennessee,108406,58507,1807,83142,1280,2.960970795,495
0500000US47181,"Wayne County, Tennessee",Wayne County,Tennessee,13364,49360,2581,69064,2435,2.357527686,3000
0500000US47183,"Weakley County, Tennessee",Weakley County,Tennessee,26777,47769,2677,64752,2692,2.582626881,2096
0500000US47185,"White County, Tennessee",White County,Tennessee,21409,48220,2648,64405,2713,2.407632304,2853
0500000US47187,"Williamson County, Tennessee",Williamson County,Tennessee,183235,125943,23,169404,23,3.527442901,14
0500000US47189,"Wilson County, Tennessee",Wilson County,Tennessee,114411,89462,220,114341,240,3.006494131,392
0500000US48001,"Anderson County, Texas",Anderson County,Texas,47045,57445,1929,72139,2204,2.448081624,2699
0500000US48003,"Andrews County, Texas",Andrews County,Texas,12739,86458,254,112085,269,2.378836643,2948
0500000US48005,"Angelina County, Texas",Angelina County,Texas,64598,57055,1972,73244,2103,2.582510294,2097
0500000US48007,"Aransas County, Texas",Aransas County,Texas,19861,58168,1851,87039,1010,2.773878455,1142
0500000US48009,"Archer County, Texas",Archer County,Texas,6687,69954,842,94115,657,2.737550471,1302
0500000US48011,"Armstrong County, Texas",Armstrong County,Texas,1487,70417,800,81158,1446,2.844653665,848
0500000US48013,"Atascosa County, Texas",Atascosa County,Texas,36105,67442,1013,81385,1422,2.345824678,3026
0500000US48015,"Austin County, Texas",Austin County,Texas,23235,73556,636,92446,732,2.686851732,1562
0500000US48017,"Bailey County, Texas",Bailey County,Texas,5044,69830,853,82529,1327,2.261300555,3140
0500000US48019,"Bandera County, Texas",Bandera County,Texas,17632,70965,763,93223,696,2.88407441,711
0500000US48021,"Bastrop County, Texas",Bastrop County,Texas,73297,80151,397,97636,543,2.622958648,1902
0500000US48023,"Baylor County, Texas",Baylor County,Texas,2658,52716,2348,71186,2281,2.66440933,1664
0500000US48025,"Bee County, Texas",Bee County,Texas,24711,50283,2528,72582,2156,2.436526243,2753
0500000US48027,"Bell County, Texas",Bell County,Texas,270193,62858,1390,83348,1262,2.839929236,868
0500000US48029,"Bexar County, Texas",Bexar County,Texas,1508994,67275,1022,90894,802,2.834373099,886
0500000US48031,"Blanco County, Texas",Blanco County,Texas,9553,79717,413,106901,319,2.863393698,777
0500000US48033,"Borden County, Texas",Borden County,Texas,451,80625,385,122340,167,3.130820399,207
0500000US48035,"Bosque County, Texas",Bosque County,Texas,14555,63868,1307,81933,1368,2.636757128,1814
0500000US48037,"Bowie County, Texas",Bowie County,Texas,70805,56628,2007,78971,1628,2.715542688,1413
0500000US48039,"Brazoria County, Texas",Brazoria County,Texas,277510,91972,192,115494,227,2.895805557,674
0500000US48041,"Brazos County, Texas",Brazos County,Texas,187759,57562,1913,84652,1165,3.076837861,281
0500000US48043,"Brewster County, Texas",Brewster County,Texas,7730,47747,2678,69449,2412,3.250064683,110
0500000US48045,"Briscoe County, Texas",Briscoe County,Texas,1042,35446,3095,58194,2972,2.562380038,2190
0500000US48047,"Brooks County, Texas",Brooks County,Texas,5482,30566,3142,46187,3139,2.354067858,3008
0500000US48049,"Brown County, Texas",Brown County,Texas,30203,53792,2252,73932,2046,2.628281959,1862
0500000US48051,"Burleson County, Texas",Burleson County,Texas,14035,71745,719,92851,713,2.611471322,1948
0500000US48053,"Burnet County, Texas",Burnet County,Texas,39498,71482,733,104304,365,2.7911793,1062
0500000US48055,"Caldwell County, Texas",Caldwell County,Texas,35490,66779,1064,83491,1250,2.391885038,2905
0500000US48057,"Calhoun County, Texas",Calhoun County,Texas,15389,62267,1443,81858,1377,2.549223471,2244
0500000US48059,"Callahan County, Texas",Callahan County,Texas,10898,63906,1305,77474,1742,2.712149018,1430
0500000US48061,"Cameron County, Texas",Cameron County,Texas,297604,47435,2698,65655,2651,2.394793081,2894
0500000US48063,"Camp County, Texas",Camp County,Texas,9234,53968,2241,75130,1944,2.591076457,2059
0500000US48065,"Carson County, Texas",Carson County,Texas,4430,83199,317,100407,455,2.785778781,1089
0500000US48067,"Cass County, Texas",Cass County,Texas,22210,54303,2215,71369,2267,2.532102656,2334
0500000US48069,"Castro County, Texas",Castro County,Texas,5242,59886,1666,73212,2109,2.347958794,3022
0500000US48071,"Chambers County, Texas",Chambers County,Texas,34176,106103,76,123951,156,2.767848783,1163
0500000US48073,"Cherokee County, Texas",Cherokee County,Texas,37931,56971,1977,75104,1948,2.463947694,2642
0500000US48075,"Childress County, Texas",Childress County,Texas,5524,56063,2058,76358,1839,2.412925416,2839
0500000US48077,"Clay County, Texas",Clay County,Texas,8215,75227,569,84703,1163,2.763237979,1190
0500000US48079,"Cochran County, Texas",Cochran County,Texas,1848,41597,2971,59334,2920,2.16017316,3203
0500000US48081,"Coke County, Texas",Coke County,Texas,2590,40230,3009,59150,2934,2.635521236,1825
0500000US48083,"Coleman County, Texas",Coleman County,Texas,6111,51034,2476,73573,2075,2.689085256,1551
0500000US48085,"Collin County, Texas",Collin County,Texas,807532,113255,54,144818,65,3.383361898,53
0500000US48087,"Collingsworth County, Texas",Collingsworth County,Texas,2021,52045,2400,87624,983,2.589807026,2064
0500000US48089,"Colorado County, Texas",Colorado County,Texas,15789,63352,1344,88293,944,2.577110647,2120
0500000US48091,"Comal County, Texas",Comal County,Texas,128457,93744,169,121798,175,3.110099099,230
0500000US48093,"Comanche County, Texas",Comanche County,Texas,10564,57383,1933,77697,1721,2.585573646,2083
0500000US48095,"Concho County, Texas",Concho County,Texas,2644,55750,2093,67435,2547,2.245083207,3158
0500000US48097,"Cooke County, Texas",Cooke County,Texas,32211,66374,1100,93118,700,2.705224923,1472
0500000US48099,"Coryell County, Texas",Coryell County,Texas,64205,63281,1347,77044,1772,2.657799237,1700
0500000US48101,"Cottle County, Texas",Cottle County,Texas,1226,47625,2683,63160,2769,2.549755302,2239
0500000US48103,"Crane County, Texas",Crane County,Texas,3438,71364,742,83614,1240,2.305410122,3094
0500000US48105,"Crockett County, Texas",Crockett County,Texas,2418,64103,1283,80443,1503,2.360215054,2996
0500000US48107,"Crosby County, Texas",Crosby County,Texas,3844,50268,2530,78614,1657,2.346514048,3025
0500000US48109,"Culberson County, Texas",Culberson County,Texas,1849,35924,3090,48200,3129,2.15197404,3206
0500000US48111,"Dallam County, Texas",Dallam County,Texas,4896,71969,704,83617,1239,2.316789216,3070
